State,k,lambda,Objective Value,Existing clients,New clients,Existing sum distance,New sum distance,Reassigned Clients,Reassigned Distance,Total Distance,Existing Average,Run Time
Arizona,7,1,562.317500655554,10476.000000000004,562.317494032939,63830.862771794076,7202.81443215032,29.040258039413605,180.24649190058054,71033.67720394439,6.093056774703518,3.423024646937847
Arizona,8,1,600.2656358208799,10476.000000000004,600.2656159364566,62978.70660584925,8116.135194705302,79.03820148378125,383.4366190837624,71094.84180055455,6.011713116251358,3.42992989346385
Arizona,9,1,637.1368487825105,10476.000000000004,637.1368321996007,63190.85000574602,8461.349876272685,60.85994479324445,248.36156264242248,71652.1998820187,6.03196353624914,3.439730294048786
Arizona,10,1,671.3409449937221,10476.000000000004,671.3409251092988,62978.70660584925,9050.38468752459,79.03820148378125,383.4366190837624,72029.09129337384,6.011713116251358,3.375903755426407
Arizona,11,1,701.5100149284583,10476.000000000004,701.5099983455485,63190.85000574602,9281.804147506355,60.85994479324445,248.36156264242248,72472.65415325237,6.03196353624914,3.32949610427022
Arizona,12,1,730.0566457855446,10476.000000000004,730.0566292026348,63190.85000574602,9710.574309226922,60.85994479324445,248.36156264242248,72901.42431497294,6.03196353624914,3.3533764630556107
Arizona,13,1,756.9105283041417,10476.000000000004,756.9105084197184,62978.70660584925,10270.254593031954,79.03820148378125,383.4366190837624,73248.96119888121,6.011713116251358,3.3576634228229523
Arizona,14,1,783.5790085733413,10476.000000000004,783.578988688918,62978.70660584925,10548.429048314805,79.03820148378125,383.4366190837624,73527.13565416406,6.011713116251358,3.3640423454344273
Arizona,15,1,808.0478042458283,10476.000000000004,808.0477876629185,63190.85000574602,10457.88569722033,60.85994479324445,248.36156264242248,73648.73570296635,6.03196353624914,3.372643444687128
Arizona,16,1,829.2257718519922,10476.000000000004,829.2257552690825,63190.85000574602,10457.88569722033,60.85994479324445,248.36156264242248,73648.73570296635,6.03196353624914,3.3508316092193127
Arizona,17,1,848.8571187497867,10476.000000000004,848.8571021668769,63190.85000574602,10768.539553843319,60.85994479324445,248.36156264242248,73959.38955958934,6.03196353624914,3.355309695005417
Arizona,18,1,866.1281897233534,10476.000000000004,866.1281731404437,63190.85000574602,10936.617351401002,60.85994479324445,248.36156264242248,74127.46735714702,6.03196353624914,3.3528307490050793
Arizona,19,1,883.3644983928839,10476.000000000004,883.3644818099741,63190.85000574602,11087.482894267994,60.85994479324445,248.36156264242248,74278.33290001401,6.03196353624914,3.3509192764759064
Arizona,20,1,899.8491698151167,10476.000000000004,899.849153232207,63190.85000574602,11271.992277470514,60.85994479324445,248.36156264242248,74462.84228321654,6.03196353624914,3.3501339070498943
Arizona,21,1,915.9902000166253,10476.000000000004,915.9901834337155,63190.85000574602,11418.06140637025,60.85994479324445,248.36156264242248,74608.91141211627,6.03196353624914,3.3543223217129707
Arizona,22,1,931.2738116867072,10476.000000000004,931.2737951037974,63190.85000574602,11418.061406370249,60.85994479324445,248.36156264242248,74608.91141211627,6.03196353624914,3.398008432239294
Arizona,23,1,946.4784568589967,10476.000000000004,946.4784402760869,63190.85000574602,11418.061406370249,60.85994479324445,248.36156264242248,74608.91141211627,6.03196353624914,3.372471835464239
Arizona,24,1,961.2833186268886,10476.000000000004,961.2833020439788,63190.85000574602,11340.461960584536,60.85994479324445,248.36156264242248,74531.31196633056,6.03196353624914,3.3549738228321075
Arizona,25,1,976.0167414644131,10476.000000000004,976.0167248815034,63190.85000574602,11397.482263928752,60.85994479324445,248.36156264242248,74588.33226967478,6.03196353624914,3.3607151471078396
Arkansas,1,1,172.808248792851,1031.0000000000005,172.808248792851,10679.41772138073,2021.6862097123503,0.0,0.0,12701.103931093081,10.358310108031741,1.8637463450431824
Arkansas,2,1,302.18951449713916,1031.0000000000005,302.1895059984832,10588.657024041682,3344.6039323299447,11.088787562072532,163.00716274752355,13933.260956371627,10.270278393832859,1.433011967688799
Arkansas,3,1,418.3887073214507,1031.0000000000005,418.38869598975873,10558.401849113068,4811.818912168402,22.258151092457894,374.43862260353217,15370.220761281471,10.240932928334688,1.4096102491021156
Arkansas,4,1,500.12905994788804,1031.0000000000005,500.12905992197284,10679.140962175643,6718.526498201034,6.81730218191095,146.47537057132436,17397.667460376677,10.358041670393442,1.4585435763001442
Arkansas,5,1,581.5781276970881,1031.0000000000005,581.5781276970881,10679.41772138073,7598.181558679382,0.0,0.0,18277.599280060113,10.358310108031741,2.0030546374619007
Arkansas,6,1,654.5351480900204,1031.0000000000005,654.5351480900204,10679.41772138073,8333.726840105921,0.0,0.0,19013.144561486653,10.358310108031741,1.595323532819748
Arkansas,7,1,706.4902574329068,1031.0000000000005,706.4902574069916,10679.140962175643,9179.250460914018,6.81730218191095,146.47537057132436,19858.391423089663,10.358041670393442,1.7119207493960857
Arkansas,8,1,749.5421253870064,1031.0000000000005,749.5421253610913,10679.140962175643,9835.34033000327,6.81730218191095,146.47537057132436,20514.481292178913,10.358041670393442,1.1350737772881985
Arkansas,9,1,790.2858889446446,1031.0000000000005,790.2858889187295,10679.140962175643,10660.478710742904,6.81730218191095,146.47537057132436,21339.619672918547,10.358041670393442,1.8277373351156712
Arkansas,10,1,830.4361384148363,1031.0000000000005,830.4361383889211,10679.140962175643,11256.277382306593,6.81730218191095,146.47537057132436,21935.418344482234,10.358041670393442,2.0344114527106285
Arkansas,11,1,870.2089910408818,1031.0000000000005,870.2089910408818,10679.41772138073,11921.708423263412,0.0,0.0,22601.126144644142,10.358310108031741,1.871505182236433
Arkansas,12,1,908.9721204874459,1031.0000000000005,908.9721204615307,10679.140962175643,12499.789100090682,6.81730218191095,146.47537057132436,23178.930062266325,10.358041670393442,1.8909006044268608
Arkansas,13,1,947.549997728899,1031.0000000000005,947.5499977029839,10679.140962175643,13194.915960014783,6.81730218191095,146.47537057132436,23874.056922190426,10.358041670393442,1.8405171446502209
Arkansas,14,1,981.7844772392821,1031.0000000000005,981.7844772133669,10679.140962175643,13841.510209000255,6.81730218191095,146.47537057132436,24520.651171175898,10.358041670393442,2.127758674323559
Arkansas,15,1,1015.7785005557078,1031.0000000000005,1015.7785005297926,10679.140962175643,14624.480197547877,6.81730218191095,146.47537057132436,25303.62115972352,10.358041670393442,1.9293398819863796
Arkansas,16,1,1044.790434806597,1031.0000000000005,1044.7904329101873,10659.165169826018,15010.433486724174,9.07572409480365,182.89646856400014,25669.59865655019,10.338666508075667,2.1313234493136406
Arkansas,17,1,1073.1929659432933,1031.0000000000005,1073.1929640468836,10659.165169826018,15247.510769702712,9.07572409480365,182.89646856400014,25906.67593952873,10.338666508075667,1.928715106099844
Arkansas,18,1,1100.8688056029962,1031.0000000000005,1100.8687997949357,10617.391016630825,15857.458101784601,9.07572409480365,141.12231536880677,26474.849118415426,10.298148415742794,2.1361580565571785
Arkansas,19,1,1126.5894991722378,1031.0000000000005,1126.589392317884,9538.275441092173,16708.104052108243,120.71573283439622,812.9095136769845,26246.379493200417,9.251479574289204,2.0050822123885155
Arkansas,20,1,1152.1558335049465,1031.0000000000005,1152.1557266505927,9538.275441092173,17033.571345920354,120.71573283439622,812.9095136769845,26571.846787012528,9.251479574289204,2.1402832604944706
Arkansas,21,1,1177.3239286858982,1031.0000000000005,1177.3238218315444,9538.275441092173,17225.036338044225,120.71573283439622,812.9095136769845,26763.3117791364,9.251479574289204,2.175305914133787
Arkansas,22,1,1202.0385453019235,1031.0000000000005,1202.0384384475697,9538.275441092173,17731.887398202558,120.71573283439622,812.9095136769845,27270.16283929473,9.251479574289204,2.289182659238577
Arkansas,23,1,1225.5720268748673,1031.0000000000005,1225.571924094104,9581.779015502208,17778.339361464583,117.4202722230804,829.9126678724971,27360.11837696679,9.293675087780993,2.0198135003447533
Arkansas,24,1,1246.2585918652208,1031.0000000000005,1246.258491897511,9611.820789853158,18254.015050730522,101.68427173262144,670.1496657396282,27865.83584058368,9.322813569207716,2.0248885303735733
Arkansas,25,1,1266.0344724981892,1031.0000000000005,1266.034369836451,9583.050135266098,18615.912553767426,113.09890891624559,790.6091241731656,28198.962689033524,9.294907987648974,2.079309657216072
California,1,1,125.96099430851949,38891.99999999988,125.96099430851949,243973.42699331942,1173.0602917048125,0.0,0.0,245146.48728502422,6.273100560354832,6360.893336709589
California,2,1,223.48955368900565,38891.99999999988,223.48955368900565,243973.42699331942,2496.7174549289175,0.0,0.0,246470.14444824832,6.273100560354832,186.73750315606594
California,3,1,301.3846435307861,38891.99999999988,301.3846435307861,243973.42699331942,3489.617723564158,0.0,0.0,247463.04471688357,6.273100560354832,170.53755398839712
California,4,1,369.25210406265444,38891.99999999988,369.25210406265444,243973.42699331942,4287.200361938648,0.0,0.0,248260.62735525807,6.273100560354832,165.10242005437613
California,5,1,429.14421153905084,38891.99999999988,429.14421153905084,243973.42699331942,5288.136778345263,0.0,0.0,249261.5637716647,6.273100560354832,168.15074967220426
California,6,1,488.86149611674534,38891.99999999988,488.86149611674534,243973.42699331942,6220.583153024608,0.0,0.0,250194.01014634402,6.273100560354832,180.5083546601236
