lambda,Existing Sum travel distance,New Sum travel distance,Reassigned Clients,Unserved Clients met,Total Distance,k,state
0.101875,155605.2464,12268.28594,1076.491269,712.2877795,167873.5323,4,Pennsylvania
0.10953125,157184.0213,16851.35383,707.4444184,967.9303788,174035.3752,4,Pennsylvania
0.1171875,157184.0213,16851.35383,707.4444184,967.9303788,174035.3752,4,Pennsylvania
0.1325,157184.0213,16851.35383,707.4444184,967.9303788,174035.3752,4,Pennsylvania
0.163125,157184.0213,16851.35383,707.4444184,967.9303788,174035.3752,4,Pennsylvania
0.17078125,157862.2969,14899.35743,627.8655064,1033.298935,172761.6543,4,Pennsylvania
0.1784375,157862.2969,14899.35743,627.8655064,1033.298935,172761.6543,4,Pennsylvania
0.19375,157862.2969,14899.35743,627.8655064,1033.298935,172761.6543,4,Pennsylvania
0.20140625,157861.7514,14899.35743,638.93297,1033.298935,172761.1089,4,Pennsylvania
0.2090625,157861.7514,14899.35743,638.93297,1033.298935,172761.1089,4,Pennsylvania
0.21671875,160044.5132,17442.14931,446.4431393,1187.952993,177486.6625,4,Pennsylvania
0.224375,160044.5132,17442.14931,446.4431393,1187.952993,177486.6625,4,Pennsylvania
0.255,160044.5132,17442.14931,446.4431393,1187.952993,177486.6625,4,Pennsylvania
0.3775,160044.5132,17442.14931,446.4431393,1187.952993,177486.6625,4,Pennsylvania
0.3928125,160044.5132,17442.14931,446.4431393,1187.952993,177486.6625,4,Pennsylvania
0.40046875,160043.9678,17442.14931,457.5106029,1187.952993,177486.1171,4,Pennsylvania
0.408125,160043.9678,17442.14931,457.5106029,1187.952993,177486.1171,4,Pennsylvania
0.4234375,160043.9678,17442.14931,457.5106029,1187.952993,177486.1171,4,Pennsylvania
0.43109375,161297.2359,17869.02287,430.2769985,1220.148832,179166.2587,4,Pennsylvania
0.43875,161297.2359,17825.74586,430.2769985,1220.148832,179122.9817,4,Pennsylvania
0.469375,161297.2359,17825.74586,430.2769985,1220.148832,179122.9817,4,Pennsylvania
0.47703125,161297.2359,17836.24191,430.2769985,1220.148832,179133.4778,4,Pennsylvania
0.4846875,162205.0785,18489.56511,261.159641,1238.947532,180694.6436,4,Pennsylvania
0.49234375,162205.0785,18489.56511,261.159641,1238.947532,180694.6436,4,Pennsylvania
0.5,163486.8368,19066.81651,179.2344456,1263.88552,182553.6533,4,Pennsylvania
0.56125,163486.8368,19066.81651,179.2344456,1263.88552,182553.6533,4,Pennsylvania
0.5765625,163486.8368,19066.81651,179.2344456,1263.88552,182553.6533,4,Pennsylvania
0.58421875,163486.8368,19066.81651,179.2344456,1263.88552,182553.6533,4,Pennsylvania
0.591875,164335.8017,18057.07856,84.4388082,1275.029581,182392.8803,4,Pennsylvania
0.6225,164335.8017,18057.07856,84.4388082,1275.029581,182392.8803,4,Pennsylvania
0.653125,164335.8017,18057.07856,84.4388082,1275.029581,182392.8803,4,Pennsylvania
0.6684375,164335.8017,18057.07856,84.4388082,1275.029581,182392.8803,4,Pennsylvania
0.67609375,164335.8017,18057.07856,84.4388082,1275.029581,182392.8803,4,Pennsylvania
0.68375,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.745,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.8675,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.92875,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.93640625,164480.2881,19471.42498,39.43127176,1276.226414,183951.7131,4,Pennsylvania
0.9440625,164483.5449,19471.42498,35.2127566,1276.226414,183954.9698,4,Pennsylvania
0.959375,164483.5449,19471.42498,35.2127566,1276.226414,183954.9698,4,Pennsylvania
0.96703125,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.9746875,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.98234375,164474.0773,19471.42498,46.17507565,1276.226414,183945.5022,4,Pennsylvania
0.99,164533.085,19471.42498,21.82759056,1276.226414,184004.51,4,Pennsylvania
0.01,152207.4241,5657.109462,1602.795981,341.7747162,157864.5335,5,Pennsylvania
0.040625,152207.4241,5831.671397,1602.795981,341.7747162,158039.0955,5,Pennsylvania
0.0559375,152207.4241,5657.109462,1602.795981,341.7747162,157864.5335,5,Pennsylvania
0.06359375,153316.469,12016.91175,1449.87444,676.3872278,165333.3808,5,Pennsylvania
0.07125,153380.6602,12647.17976,1449.87444,693.2874693,166027.84,5,Pennsylvania
0.07890625,154154.9029,15167.00068,1227.574063,875.3139674,169321.9036,5,Pennsylvania
0.0865625,154154.9029,15167.00068,1227.574063,875.3139674,169321.9036,5,Pennsylvania
0.101875,154154.9029,15167.00068,1227.574063,875.3139674,169321.9036,5,Pennsylvania
0.10953125,154744.0697,16851.35383,1227.307988,967.9303788,171595.4235,5,Pennsylvania
0.1171875,154744.0697,16851.35383,1227.307988,967.9303788,171595.4235,5,Pennsylvania
0.1325,154744.0697,16851.35383,1227.307988,967.9303788,171595.4235,5,Pennsylvania
0.163125,154744.0697,16851.35383,1227.307988,967.9303788,171595.4235,5,Pennsylvania
0.17078125,155422.3452,14899.35743,1147.729076,1033.298935,170321.7026,5,Pennsylvania
0.1784375,155422.3452,14899.35743,1147.729076,1033.298935,170321.7026,5,Pennsylvania
0.18609375,155421.5396,14899.35743,1166.694232,1033.298935,170320.8971,5,Pennsylvania
0.19375,157029.2298,17236.30502,677.571957,1166.675065,174265.5348,5,Pennsylvania
0.2090625,157029.2298,17236.30502,677.571957,1166.675065,174265.5348,5,Pennsylvania
0.21671875,159879.8456,20442.75481,461.0175884,1367.243945,180322.6004,5,Pennsylvania
0.224375,159879.8456,20442.75481,461.0175884,1367.243945,180322.6004,5,Pennsylvania
0.255,159879.8456,20442.75481,461.0175884,1367.243945,180322.6004,5,Pennsylvania
0.3775,159879.8456,20442.75481,461.0175884,1367.243945,180322.6004,5,Pennsylvania
0.3928125,159879.8456,20442.75481,461.0175884,1367.243945,180322.6004,5,Pennsylvania
0.40046875,159879.3002,20442.75481,472.085052,1367.243945,180322.055,5,Pennsylvania
0.408125,159879.3002,20442.75481,472.085052,1367.243945,180322.055,5,Pennsylvania
0.4234375,159879.3002,20442.75481,472.085052,1367.243945,180322.055,5,Pennsylvania
0.43109375,161132.5683,20854.28006,444.8514476,1399.439784,181986.8483,5,Pennsylvania
0.43875,161132.5683,20825.27326,444.8514476,1399.439784,181957.8415,5,Pennsylvania
0.4540625,161132.5683,20898.63516,444.8514476,1399.439784,182031.2034,5,Pennsylvania
0.46171875,161267.7216,20639.10298,437.8046654,1402.477185,181906.8245,5,Pennsylvania
0.469375,161267.7216,20668.10978,437.8046654,1402.477185,181935.8313,5,Pennsylvania
0.47703125,161267.7216,20649.59903,437.8046654,1402.477185,181917.3206,5,Pennsylvania
0.4846875,162175.5642,21302.92223,268.687308,1421.275885,183478.4864,5,Pennsylvania
0.49234375,162175.5642,21302.92223,268.687308,1421.275885,183478.4864,5,Pennsylvania
0.5,163322.1692,22067.422,193.8088947,1443.176471,185389.5912,5,Pennsylvania
0.56125,163322.1692,22067.422,193.8088947,1443.176471,185389.5912,5,Pennsylvania
0.5765625,163322.1692,22067.422,193.8088947,1443.176471,185389.5912,5,Pennsylvania
0.58421875,163322.1692,22067.422,193.8088947,1443.176471,185389.5912,5,Pennsylvania
0.591875,164171.1342,21057.68406,99.01325732,1454.320533,185228.8182,5,Pennsylvania
0.6225,164171.1342,21057.68406,99.01325732,1454.320533,185228.8182,5,Pennsylvania
0.653125,164171.1342,21057.68406,99.01325732,1454.320533,185228.8182,5,Pennsylvania
0.6684375,164171.1342,21057.68406,99.01325732,1454.320533,185228.8182,5,Pennsylvania
0.67609375,164171.1342,21057.68406,99.01325732,1454.320533,185228.8182,5,Pennsylvania
0.68375,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.745,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.8675,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.92875,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.93640625,164318.8773,22472.03047,49.78720572,1455.517366,186790.9077,5,Pennsylvania
0.9440625,164318.8773,22472.03047,49.78720572,1455.517366,186790.9077,5,Pennsylvania
0.959375,164318.8773,22472.03047,49.78720572,1455.517366,186790.9077,5,Pennsylvania
0.96703125,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.9746875,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.98234375,164309.4097,22472.03047,60.74952477,1455.517366,186781.4401,5,Pennsylvania
0.99,164391.6605,22472.03047,30.7715707,1455.517366,186863.691,5,Pennsylvania
0.01,150561.9675,8170.410384,1784.356209,462.5855159,158732.3778,6,Pennsylvania
0.040625,150561.9675,8023.332343,1784.356209,462.5855159,158585.2998,6,Pennsylvania
0.0559375,150561.9675,8088.696763,1784.356209,462.5855159,158650.6642,6,Pennsylvania
0.06359375,151391.4184,12635.76072,1709.571162,712.2825047,164027.1792,6,Pennsylvania
0.07125,151930.3167,15676.16868,1600.957234,856.3136572,167606.4854,6,Pennsylvania
0.07890625,151930.3167,15352.3923,1600.957234,856.3136572,167282.709,6,Pennsylvania
0.0865625,151963.8996,15392.23669,1520.229596,863.2776685,167356.1363,6,Pennsylvania
0.09421875,151963.8996,15186.98743,1520.229596,863.2776685,167150.887,6,Pennsylvania
0.101875,152229.8523,15783.71325,1487.270785,911.2092443,168013.5656,6,Pennsylvania
0.10953125,152819.0191,17468.0664,1487.00471,1003.825656,170287.0855,6,Pennsylvania
0.1171875,152819.0191,17468.0664,1487.00471,1003.825656,170287.0855,6,Pennsylvania
0.1325,152819.0191,17468.0664,1487.00471,1003.825656,170287.0855,6,Pennsylvania
0.163125,152819.0191,17468.0664,1487.00471,1003.825656,170287.0855,6,Pennsylvania
0.17078125,153497.2946,15516.07,1407.425798,1069.194212,169013.3646,6,Pennsylvania
0.1784375,154589.2781,17236.30502,1197.435526,1166.675065,171825.5831,6,Pennsylvania
0.18609375,154589.2781,17236.30502,1197.435526,1166.675065,171825.5831,6,Pennsylvania
0.19375,154588.7327,17236.30502,1208.50299,1166.675065,171825.0377,6,Pennsylvania
0.20140625,157121.6021,20204.93624,680.7622391,1365.518187,177326.5383,6,Pennsylvania
0.2090625,157121.0566,20168.89921,691.8297027,1365.518187,177289.9558,6,Pennsylvania
0.21671875,159046.7785,22779.7024,510.724039,1500.620076,181826.4809,6,Pennsylvania
0.224375,159046.7785,22779.7024,510.724039,1500.620076,181826.4809,6,Pennsylvania
0.23203125,159046.2331,22779.7024,521.7915026,1500.620076,181825.9355,6,Pennsylvania
0.2396875,159808.9392,23129.24543,486.4426365,1548.319016,182938.1847,6,Pennsylvania
0.255,159808.9392,23129.24543,486.4426365,1548.319016,182938.1847,6,Pennsylvania
0.3775,159808.9392,23129.24543,486.4426365,1548.319016,182938.1847,6,Pennsylvania
0.38515625,159850.3313,23256.11193,468.5452554,1549.572298,183106.4432,6,Pennsylvania
0.3928125,159850.3313,23256.11193,468.5452554,1549.572298,183106.4432,6,Pennsylvania
0.408125,159850.3313,23256.11193,468.5452554,1549.572298,183106.4432,6,Pennsylvania
0.41578125,159849.7859,23256.11193,479.612719,1549.572298,183105.8978,6,Pennsylvania
0.4234375,159849.7859,23256.11193,479.612719,1549.572298,183105.8978,6,Pennsylvania
0.43109375,161103.054,23701.49623,452.3791146,1581.768137,184804.5502,6,Pennsylvania
0.43875,161103.054,23701.49623,452.3791146,1581.768137,184804.5502,6,Pennsylvania
0.469375,161103.054,23745.85133,452.3791146,1581.768137,184848.9053,6,Pennsylvania
0.47703125,161103.054,23650.20452,452.3791146,1581.768137,184753.2585,6,Pennsylvania
0.4846875,162010.8966,24303.52773,283.2617571,1600.566837,186314.4243,6,Pennsylvania
0.5,162010.8966,24303.52773,283.2617571,1600.566837,186314.4243,6,Pennsylvania
0.6225,162010.8966,24303.52773,283.2617571,1600.566837,186314.4243,6,Pennsylvania
0.653125,162010.8966,24303.52773,283.2617571,1600.566837,186314.4243,6,Pennsylvania
0.66078125,162010.8966,24303.52773,283.2617571,1600.566837,186314.4243,6,Pennsylvania
0.6684375,162010.522,24405.34204,284.8092746,1600.566837,186415.8641,6,Pennsylvania
0.67609375,162010.522,24405.34204,284.8092746,1600.566837,186415.8641,6,Pennsylvania
0.68375,162149.1721,25717.87414,244.9980245,1601.763669,187867.0462,6,Pennsylvania
0.714375,162149.1721,25717.87414,244.9980245,1601.763669,187867.0462,6,Pennsylvania
0.72203125,163446.7779,26416.26727,167.2784353,1611.512277,189863.0452,6,Pennsylvania
0.7296875,163446.7779,26416.26727,167.2784353,1611.512277,189863.0452,6,Pennsylvania
0.745,163446.7779,26416.26727,167.2784353,1611.512277,189863.0452,6,Pennsylvania
0.775625,163446.7779,26416.26727,167.2784353,1611.512277,189863.0452,6,Pennsylvania
0.7909375,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.79859375,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.80625,163449.8871,26470.71564,159.6763649,1611.512277,189920.6027,6,Pennsylvania
0.8675,163449.8871,26416.26727,159.6763649,1611.512277,189866.1543,6,Pennsylvania
0.87515625,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.8828125,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.898125,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.92875,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.959375,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.9746875,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.98234375,163446.7779,26995.85312,167.2784353,1611.512277,190442.631,6,Pennsylvania
0.99,163557.5325,27017.41855,145.0754938,1611.512277,190574.9511,6,Pennsylvania
0.01,148963.1355,8172.546785,2116.740331,462.5855159,157135.6823,7,Pennsylvania
0.01765625,148963.1355,7979.044586,2116.740331,462.5855159,156942.1801,7,Pennsylvania
0.0253125,149156.0154,11183.4423,1935.439003,627.993029,160339.4577,7,Pennsylvania
0.03296875,149175.8151,11184.25096,1935.439003,642.5119453,160360.0661,7,Pennsylvania
0.040625,149175.8151,11377.75316,1935.439003,642.5119453,160553.5683,7,Pennsylvania
0.0559375,149175.8151,11314.52514,1935.439003,642.5119453,160490.3403,7,Pennsylvania
0.06359375,150005.2661,16099.37905,1860.653956,892.2089341,166104.6452,7,Pennsylvania
0.07125,150005.2661,15971.24127,1860.653956,892.2089341,165976.5074,7,Pennsylvania
0.07890625,150005.006,15840.96709,1868.551649,892.2089341,165845.9731,7,Pennsylvania
0.0865625,150038.849,15601.12427,1779.926318,899.1729454,165639.9733,7,Pennsylvania
0.09421875,150038.849,15601.12427,1779.926318,899.1729454,165639.9733,7,Pennsylvania
0.101875,150107.8962,16165.69865,1773.309015,911.2092443,166273.5948,7,Pennsylvania
0.10953125,150697.0629,17468.0664,1773.04294,1003.825656,168165.1293,7,Pennsylvania
0.1171875,150697.0629,17735.24945,1773.04294,1003.825656,168432.3124,7,Pennsylvania
0.1325,150697.0629,18014.33422,1773.04294,1003.825656,168711.3972,7,Pennsylvania
0.14015625,150696.8028,17468.0664,1780.940633,1003.825656,168164.8692,7,Pennsylvania
0.1478125,150696.8028,17468.0664,1780.940633,1003.825656,168164.8692,7,Pennsylvania
0.15546875,151985.952,19805.01399,1536.71116,1137.201786,171790.966,7,Pennsylvania
0.163125,151985.952,19805.01399,1536.71116,1137.201786,171790.966,7,Pennsylvania
0.17078125,152664.2275,17853.01759,1457.132248,1202.570342,170517.2451,7,Pennsylvania
0.1784375,152664.2275,17853.01759,1457.132248,1202.570342,170517.2451,7,Pennsylvania
0.18609375,152663.422,17853.01759,1476.097404,1202.570342,170516.4395,7,Pennsylvania
0.19375,154424.6105,20236.91052,1212.009975,1345.966017,174661.521,7,Pennsylvania
0.20140625,156956.9345,23131.75522,695.3366882,1544.809139,180088.6897,7,Pennsylvania
0.2090625,156956.9345,23131.75522,695.3366882,1544.809139,180088.6897,7,Pennsylvania
0.21671875,156956.389,23195.37037,706.4041518,1544.809139,180151.7594,7,Pennsylvania
0.224375,157507.3765,23014.91967,596.484663,1581.98037,180522.2962,7,Pennsylvania
0.23203125,157507.3765,22903.74169,596.484663,1581.98037,180411.1182,7,Pennsylvania
0.2396875,158269.5373,23152.73681,572.2032605,1629.67931,181422.2741,7,Pennsylvania
0.255,158269.5373,23342.69773,572.2032605,1629.67931,181612.235,7,Pennsylvania
0.285625,158269.5373,23426.16497,572.2032605,1629.67931,181695.7022,7,Pennsylvania
0.3009375,158269.5373,23281.40608,572.2032605,1629.67931,181550.9433,7,Pennsylvania
0.30859375,159808.9392,25309.19663,486.4426365,1696.238055,185118.1359,7,Pennsylvania
0.31625,159808.9392,25309.19663,486.4426365,1696.238055,185118.1359,7,Pennsylvania
0.3775,159808.9392,25309.19663,486.4426365,1696.238055,185118.1359,7,Pennsylvania
0.38515625,159808.3938,25309.19663,497.5101001,1696.238055,185117.5904,7,Pennsylvania
0.3928125,159850.3313,25436.06313,468.5452554,1697.491337,185286.3944,7,Pennsylvania
0.408125,159850.3313,25436.06313,468.5452554,1697.491337,185286.3944,7,Pennsylvania
0.41578125,159850.3313,25436.06313,468.5452554,1697.491337,185286.3944,7,Pennsylvania
0.4234375,159849.7859,25436.06313,479.612719,1697.491337,185285.849,7,Pennsylvania
0.43109375,161103.054,25864.01478,452.3791146,1729.687176,186967.0687,7,Pennsylvania
0.43875,161103.054,25847.58838,452.3791146,1729.687176,186950.6423,7,Pennsylvania
0.469375,161103.054,25831.23382,452.3791146,1729.687176,186934.2878,7,Pennsylvania
0.47703125,161103.054,25830.15573,452.3791146,1729.687176,186933.2097,7,Pennsylvania
0.4846875,162010.8966,26483.47893,283.2617571,1748.485876,188494.3755,7,Pennsylvania
0.5,162010.8966,26480.28397,283.2617571,1748.485876,188491.1805,7,Pennsylvania
0.6225,162010.8966,26483.47893,283.2617571,1748.485876,188494.3755,7,Pennsylvania
0.653125,162010.8966,26483.47893,283.2617571,1748.485876,188494.3755,7,Pennsylvania
0.66078125,162010.8966,26483.47893,283.2617571,1748.485876,188494.3755,7,Pennsylvania
0.6684375,162010.522,26585.29324,284.8092746,1748.485876,188595.8153,7,Pennsylvania
0.67609375,162010.522,26585.29324,284.8092746,1748.485876,188595.8153,7,Pennsylvania
0.68375,162149.1721,27897.82534,244.9980245,1749.682708,190046.9974,7,Pennsylvania
0.714375,162149.1721,27897.82534,244.9980245,1749.682708,190046.9974,7,Pennsylvania
0.72203125,163446.7779,28606.39841,167.2784353,1759.431316,192053.1763,7,Pennsylvania
0.7296875,163446.7779,28650.66684,167.2784353,1759.431316,192097.4447,7,Pennsylvania
0.745,163446.7779,28596.21848,167.2784353,1759.431316,192042.9964,7,Pennsylvania
0.775625,163446.7779,28614.6169,167.2784353,1759.431316,192061.3948,7,Pennsylvania
0.7909375,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.79859375,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.80625,163449.8871,28596.21848,159.6763649,1759.431316,192046.1055,7,Pennsylvania
0.8675,163449.8871,28614.6169,159.6763649,1759.431316,192064.5039,7,Pennsylvania
0.87515625,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.8828125,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.898125,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.92875,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.959375,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.9746875,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.98234375,163446.7779,29175.80432,167.2784353,1759.431316,192622.5822,7,Pennsylvania
0.99,163623.8641,28650.66684,110.1080706,1759.431316,192274.5309,7,Pennsylvania
0.01,147465.4209,8204.632374,2208.298378,469.5495271,155670.0533,8,Pennsylvania
0.01765625,147557.1834,10859.66593,2267.823125,627.993029,158416.8493,8,Pennsylvania
0.0253125,147557.1834,10987.8037,2267.823125,627.993029,158544.9871,8,Pennsylvania
0.03296875,147576.9832,11424.17732,2267.823125,642.5119453,159001.1605,8,Pennsylvania
0.040625,147576.9832,11230.67512,2267.823125,642.5119453,158807.6583,8,Pennsylvania
0.04828125,147576.723,11184.25096,2275.720817,642.5119453,158760.974,8,Pennsylvania
0.0559375,148149.759,15949.13454,2025.198491,852.9045743,164098.8935,8,Pennsylvania
0.06359375,148149.759,16158.44496,2025.198491,852.9045743,164308.204,8,Pennsylvania
0.07125,148436.1629,16966.51804,2007.670263,930.9041277,165402.6809,8,Pennsylvania
0.07890625,148436.1629,16656.16881,2007.670263,930.9041277,165092.3317,8,Pennsylvania
0.0865625,148469.7458,16553.13267,1926.942625,937.868139,165022.8784,8,Pennsylvania
0.09421875,148469.7458,16874.42618,1926.942625,937.868139,165344.1719,8,Pennsylvania
0.101875,148538.7929,16636.04655,1920.325323,949.9044379,165174.8395,8,Pennsylvania
0.10953125,149127.9597,18373.75283,1920.059248,1042.520849,167501.7125,8,Pennsylvania
0.1171875,149128.2021,18530.32687,1908.85151,1042.520849,167658.529,8,Pennsylvania
0.12484375,149127.6996,18241.77106,1927.95694,1042.520849,167369.4706,8,Pennsylvania
0.1325,149863.9958,20084.09876,1822.749391,1137.201786,169948.0946,8,Pennsylvania
0.163125,149863.9958,20072.19704,1822.749391,1137.201786,169936.1929,8,Pennsylvania
0.17078125,150542.5138,18333.1229,1731.962741,1202.570342,168875.6367,8,Pennsylvania
0.1784375,152499.5599,20853.62308,1471.706697,1381.861294,173353.183,8,Pennsylvania
0.18609375,152499.5599,20853.62308,1471.706697,1381.861294,173353.183,8,Pennsylvania
0.19375,154516.9828,23131.75522,1215.200258,1544.809139,177648.738,8,Pennsylvania
0.2090625,154516.9828,23121.58386,1215.200258,1544.809139,177638.5667,8,Pennsylvania
0.21671875,155031.8839,23748.46779,955.0334101,1580.704415,178780.3517,8,Pennsylvania
0.224375,155582.326,23632.58399,856.1813849,1617.875647,179214.91,8,Pennsylvania
0.23203125,155582.326,23609.86727,856.1813849,1617.875647,179192.1932,8,Pennsylvania
0.2396875,156344.4867,23922.63162,831.8999824,1665.574587,180267.1183,8,Pennsylvania
0.24734375,156911.3951,24705.07803,762.0713466,1699.680203,181616.4731,8,Pennsylvania
0.255,158269.5373,25522.64893,572.2032605,1777.598349,183792.1862,8,Pennsylvania
0.285625,158269.5373,25599.61242,572.2032605,1777.598349,183869.1497,8,Pennsylvania
0.3009375,158269.5373,25468.88857,572.2032605,1777.598349,183738.4258,8,Pennsylvania
0.30859375,158269.5373,25555.90269,572.2032605,1777.598349,183825.44,8,Pennsylvania
0.31625,159737.4327,27864.99494,502.1837437,1839.019274,187602.4277,8,Pennsylvania
0.3775,159737.4327,27864.99494,502.1837437,1839.019274,187602.4277,8,Pennsylvania
0.38515625,159778.8248,27991.86144,484.2863625,1840.272556,187770.6862,8,Pennsylvania
0.3928125,159778.8248,27991.86144,484.2863625,1840.272556,187770.6862,8,Pennsylvania
0.408125,159778.8248,27991.86144,484.2863625,1840.272556,187770.6862,8,Pennsylvania
0.41578125,159778.2794,27991.86144,495.3538261,1840.272556,187770.1408,8,Pennsylvania
0.4234375,159778.2794,27991.86144,495.3538261,1840.272556,187770.1408,8,Pennsylvania
0.43109375,161031.5474,28437.24574,468.1202217,1872.468395,189468.7932,8,Pennsylvania
0.43875,161031.5474,28385.95404,468.1202217,1872.468395,189417.5015,8,Pennsylvania
0.469375,161031.5474,28481.60085,468.1202217,1872.468395,189513.1483,8,Pennsylvania
0.47703125,161031.5474,28385.95404,468.1202217,1872.468395,189417.5015,8,Pennsylvania
0.4846875,161939.39,29039.27724,299.0028642,1891.267095,190978.6673,8,Pennsylvania
0.5,161939.39,28972.52531,299.0028642,1891.267095,190911.9154,8,Pennsylvania
0.6225,161939.39,29166.42988,299.0028642,1891.267095,191105.8199,8,Pennsylvania
0.653125,161939.39,29039.27724,299.0028642,1891.267095,190978.6673,8,Pennsylvania
0.66078125,161939.39,29039.27724,299.0028642,1891.267095,190978.6673,8,Pennsylvania
0.6684375,161939.0155,29141.09155,300.5503817,1891.267095,191080.107,8,Pennsylvania
0.67609375,161939.0155,29141.09155,300.5503817,1891.267095,191080.107,8,Pennsylvania
0.68375,162077.6656,30453.62365,260.7391316,1892.463928,192531.2892,8,Pennsylvania
0.714375,162077.6656,30453.62365,260.7391316,1892.463928,192531.2892,8,Pennsylvania
0.72203125,163375.2714,31152.01679,183.0195424,1902.212535,194527.2882,8,Pennsylvania
0.7296875,163375.2714,31152.01679,183.0195424,1902.212535,194527.2882,8,Pennsylvania
0.745,163375.2714,31152.01679,183.0195424,1902.212535,194527.2882,8,Pennsylvania
0.775625,163375.2714,31152.01679,183.0195424,1902.212535,194527.2882,8,Pennsylvania
0.7909375,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.79859375,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.80625,163378.3805,31276.65806,175.417472,1902.212535,194655.0386,8,Pennsylvania
0.8675,163378.3805,31152.01679,175.417472,1902.212535,194530.3973,8,Pennsylvania
0.87515625,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.8828125,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.898125,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.92875,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.959375,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.9746875,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.98234375,163375.2714,31731.60263,183.0195424,1902.212535,195106.874,8,Pennsylvania
0.99,163623.8641,31152.01679,110.1080706,1902.212535,194775.8809,8,Pennsylvania
0.01,146059.4688,11601.82866,2359.381172,634.9570403,157661.2975,9,Pennsylvania
0.0253125,146059.4688,11006.15723,2359.381172,634.9570403,157065.6261,9,Pennsylvania
0.03296875,146079.2686,11739.13838,2359.381172,649.4759566,157818.407,9,Pennsylvania
0.040625,146102.2516,11282.29079,2389.050269,661.5122555,157384.5424,9,Pennsylvania
0.04828125,146550.927,16030.30718,2357.582613,852.9045743,162581.2342,9,Pennsylvania
0.0559375,146550.927,15969.84277,2357.582613,852.9045743,162520.7698,9,Pennsylvania
0.06359375,146550.6669,15700.00273,2365.480305,852.9045743,162250.6696,9,Pennsylvania
0.07125,146837.3309,16881.71974,2340.054385,930.9041277,163719.0507,9,Pennsylvania
0.07890625,146837.3309,16682.16689,2340.054385,930.9041277,163519.4978,9,Pennsylvania
0.0865625,147141.3166,17867.30802,2055.954151,995.5755505,165008.6247,9,Pennsylvania
0.09421875,147141.3166,17673.7657,2055.954151,995.5755505,164815.0823,9,Pennsylvania
0.101875,147210.3638,18123.7592,2049.336848,1007.611849,165334.123,9,Pennsylvania
0.10953125,147799.5306,19598.75577,2049.070773,1100.228261,167398.2864,9,Pennsylvania
0.1171875,148295.135,21272.99504,1958.55796,1175.89698,169568.1301,9,Pennsylvania
0.12484375,148294.8926,20657.34729,1969.765698,1175.89698,168952.2399,9,Pennsylvania
